,ua_count,nike_count,ua_price,nike_price,ua_stkv,nike_stkv,ua_tweet,nike_tweet,ua_twtcount,nike_twtcount,count_ratio,price_ratio,tweet_diff
2018-01-02 09:00:00,100.0,125.0,14.58,62.8,4100,3483,0.0,,2.0,6.0,0.8,0.2321656050955414,
2018-01-02 09:30:00,97.0,91.0,14.5,63.02,1052000.0,764981.0,,,4.0,8.0,1.065934065934066,0.23008568708346555,
2018-01-02 10:00:00,289.0,109.0,14.52,63.15,654032.0,412408.0,-0.0399,0.0988,4.0,6.0,2.6513761467889907,0.22992874109263658,-0.1387
2018-01-02 10:30:00,200.0,226.0,14.545,63.15,610862.0,354213.0,0.0,0.0,1.0,5.0,0.8849557522123894,0.23032462391132225,0.0
2018-01-02 11:00:00,251.0,142.0,14.64,63.11,379924.0,273355.0,-0.0261,0.0224,16.0,9.0,1.767605633802817,0.23197591506892729,-0.0485
2018-01-02 11:30:00,382.0,233.0,14.77,63.04,814975.0,245366.0,0.0,0.0,3.0,3.0,1.6394849785407726,0.23429568527918782,0.0
2018-01-02 12:00:00,908.0,307.0,14.76,63.12,338554.0,241083.0,,0.0086,3.0,13.0,2.957654723127036,0.2338403041825095,
2018-01-02 12:30:00,688.0,341.0,14.73,63.07,239597.0,233235.0,-0.0183,0.0,5.0,4.0,2.0175953079178885,0.23355002378309814,-0.0183
2018-01-02 13:00:00,539.0,493.0,14.79,63.03,211071.0,167022.0,0.0,,2.0,25.0,1.0933062880324544,0.23465016658733934,
2018-01-02 13:30:00,726.0,513.0,14.95,63.2,372481.0,139227.0,-0.2657,,13.0,6.0,1.4152046783625731,0.2365506329113924,
2018-01-02 14:00:00,787.0,636.0,14.97,63.37,395414.0,222139.0,-0.4235,0.0396,11.0,5.0,1.2374213836477987,0.23623165535742466,-0.4631
2018-01-02 14:30:00,958.0,544.0,14.95,63.295,327513.0,307977.0,-0.3717,0.0,11.0,4.0,1.7610294117647058,0.23619559206888377,-0.3717
2018-01-02 15:00:00,886.0,467.0,14.945,63.34,523567.0,304831.0,-0.4141,0.0132,10.0,7.0,1.8972162740899357,0.2359488474897379,-0.4273
2018-01-02 15:30:00,970.0,597.0,15.04,63.49,1646000.0,825695.0,-0.1962,0.0,17.0,5.0,1.6247906197654942,0.2368876988502126,-0.1962
2018-01-02 16:00:00,701.0,717.0,15.03,63.49,161246.0,806846.0,0.9101,,58.0,8.0,0.9776847977684798,0.23673019373129625,
2018-01-02 16:30:00,733.0,613.0,15.03,63.49,52228,1491,-0.261,0.0057,13.0,14.0,1.1957585644371942,0.23673019373129625,-0.2667
2018-01-02 17:00:00,967.0,680.0,15.07,63.4629,4142,1122,-0.3222,0.0,10.0,7.0,1.4220588235294118,0.23746157203657572,-0.3222
2018-01-02 17:30:00,1224.0,473.0,,,,,-0.2189,,10.0,2.0,2.587737843551797,,
2018-01-02 18:00:00,1031.0,701.0,15.06,,3200,,-0.14400000000000002,-0.0544,7.0,4.0,1.470756062767475,,-0.08960000000000001
2018-01-02 18:30:00,837.0,662.0,15.03,63.49,0,0,-0.2326,0.0,5.0,4.0,1.2643504531722054,0.23673019373129625,-0.2326
2018-01-02 19:00:00,958.0,570.0,,,,,-0.2299,,5.0,,1.6807017543859648,,
2018-01-02 19:30:00,823.0,537.0,15.06,,100,,-0.2792,,11.0,2.0,1.5325884543761639,,
2018-01-02 20:00:00,572.0,333.0,,,,,,,,,1.7177177177177176,,
2018-01-02 20:30:00,397.0,342.0,,,,,,,,,1.1608187134502923,,
2018-01-02 21:00:00,368.0,235.0,,,,,,,,,1.5659574468085107,,
2018-01-02 21:30:00,274.0,343.0,,,,,,,,,0.7988338192419825,,
2018-01-02 22:00:00,239.0,167.0,,,,,,,,,1.4311377245508983,,
2018-01-02 22:30:00,122.0,85.0,,,,,,,,,1.4352941176470588,,
2018-01-02 23:00:00,117.0,100.0,,,,,,,,,1.17,,
2018-01-02 23:30:00,64.0,80.0,,,,,,,,,0.8,,
2018-01-03 00:00:00,36.0,41.0,,,,,,,,,0.8780487804878049,,
2018-01-03 00:30:00,59.0,21.0,,,,,,,,,2.8095238095238093,,
2018-01-03 01:00:00,25.0,36.0,,,,,,,,,0.6944444444444444,,
2018-01-03 01:30:00,10.0,82.0,,,,,,,,,0.12195121951219512,,
2018-01-03 02:00:00,11.0,17.0,,,,,,,,,0.6470588235294118,,
2018-01-03 02:30:00,31.0,15.0,,,,,,,,,2.066666666666667,,
2018-01-03 03:00:00,43.0,15.0,,,,,,,,,2.8666666666666667,,
2018-01-03 03:30:00,12.0,14.0,,,,,,,,,0.8571428571428571,,
2018-01-03 04:00:00,26.0,32.0,,,,,,,,2.0,0.8125,,
2018-01-03 04:30:00,15.0,18.0,,,,,0.1068,0.0944,2.0,3.0,0.8333333333333334,,0.012400000000000008
2018-01-03 05:00:00,14.0,119.0,,,,,0.0,0.0434,,4.0,0.11764705882352941,,-0.0434
2018-01-03 05:30:00,10.0,42.0,,,,,,0.0,,1.0,0.23809523809523808,,
2018-01-03 06:00:00,33.0,23.0,,63.66,,300,,-0.0323,1.0,6.0,1.434782608695652,,
2018-01-03 06:30:00,22.0,27.0,,63.66,,100,,0.0,3.0,1.0,0.8148148148148148,,
2018-01-03 07:00:00,46.0,64.0,,,,,-0.0273,,6.0,2.0,0.71875,,
2018-01-03 07:30:00,67.0,88.0,,63.86,,300,0.0,,7.0,2.0,0.7613636363636364,,
2018-01-03 08:00:00,49.0,105.0,,63.74,,238,,,2.0,1.0,0.4666666666666667,,
2018-01-03 08:30:00,68.0,172.0,14.95,63.55,6000,5525,,,,2.0,0.3953488372093023,0.23524783634933125,
2018-01-03 09:00:00,136.0,208.0,15.08,63.46,2715,4857,0.0425,,4.0,7.0,0.6538461538461539,0.23763000315159155,
2018-01-03 09:30:00,140.0,226.0,15.35,63.12,684831.0,942717.0,0.1909,,6.0,6.0,0.6194690265486725,0.24318757921419518,
2018-01-03 10:00:00,249.0,273.0,15.43,63.5202,461083.0,509646.0,0.0123,0.0238,8.0,6.0,0.9120879120879121,0.2429148522832107,-0.011500000000000002
2018-01-03 10:30:00,202.0,322.0,15.3339,63.34,541288.0,461740.0,0.0,0.0,2.0,6.0,0.6273291925465838,0.24208872750236815,0.0
2018-01-03 11:00:00,183.0,258.0,15.52,63.34,430664.0,342521.0,-0.2109,-0.0429,5.0,11.0,0.7093023255813954,0.24502683928007576,-0.168
2018-01-03 11:30:00,411.0,327.0,15.6,63.43,267057.0,285735.0,-0.01,0.0,7.0,2.0,1.2568807339449541,0.24594040674759576,-0.01
2018-01-03 12:00:00,270.0,327.0,15.56,63.38,246675.0,326703.0,0.0,,4.0,10.0,0.8256880733944955,0.24550331334805933,
2018-01-03 12:30:00,491.0,328.0,15.58,63.4801,260293.99999999997,239003.0,0.0336,,4.0,7.0,1.4969512195121952,0.24543124538241118,
2018-01-03 13:00:00,531.0,429.0,15.62,63.375,360547.0,175249.0,0.0,0.0181,9.0,7.0,1.2377622377622377,0.24646942800788954,-0.0181
2018-01-03 13:30:00,551.0,584.0,15.64,63.37,345175.0,212574.0,,0.0148,3.0,6.0,0.9434931506849316,0.2468044816159066,
2018-01-03 14:00:00,553.0,359.0,15.715,63.417,312991.0,195134.0,0.0085,0.0103,10.0,8.0,1.5403899721448469,0.24780421653499848,-0.0017999999999999995
2018-01-03 14:30:00,809.0,566.0,15.77,63.4595,228716.0,284123.0,0.0,-0.0624,1.0,4.0,1.4293286219081272,0.24850495197724534,0.0624
2018-01-03 15:00:00,737.0,553.0,15.745,63.465,234974.0,275257.0,,0.0,3.0,3.0,1.332730560578662,0.2480894981485858,
2018-01-03 15:30:00,777.0,607.0,15.72,63.47,1053000.0,742104.0,,,7.0,8.0,1.2800658978583197,0.24767606743343312,
2018-01-03 16:00:00,584.0,601.0,15.72,63.48,302362.0,369430.0,,,,6.0,0.9717138103161398,0.24763705103969758,
2018-01-03 16:30:00,714.0,566.0,15.72,,34665,,-0.0291,-0.0392,6.0,7.0,1.2614840989399294,,0.010099999999999998
2018-01-03 17:00:00,781.0,706.0,15.89,63.48,300,0,0.0,-0.0237,8.0,9.0,1.1062322946175638,0.2503150598613737,0.0237
2018-01-03 17:30:00,629.0,691.0,,63.48,,500,,0.0,,2.0,0.91027496382055,,
2018-01-03 18:00:00,599.0,557.0,,,,,-0.0164,0.0159,10.0,9.0,1.0754039497307002,,-0.0323
2018-01-03 18:30:00,642.0,537.0,15.68,63.4,234,400,0.0,-0.1068,1.0,2.0,1.1955307262569832,0.2473186119873817,0.1068
2018-01-03 19:00:00,569.0,480.0,,63.4,,104,-0.0132,0.0,8.0,7.0,1.1854166666666666,,-0.0132
2018-01-03 19:30:00,681.0,524.0,,63.48,,848,0.0992,-0.1008,3.0,9.0,1.299618320610687,,0.2
2018-01-03 20:00:00,726.0,453.0,,,,,,,,,1.6026490066225165,,
2018-01-03 20:30:00,591.0,456.0,,,,,,,,,1.2960526315789473,,
2018-01-03 21:00:00,526.0,318.0,,,,,,,,,1.6540880503144655,,
2018-01-03 21:30:00,334.0,202.0,,,,,,,,,1.6534653465346534,,
2018-01-03 22:00:00,261.0,259.0,,,,,,,,,1.0077220077220077,,
2018-01-03 22:30:00,192.0,102.0,,,,,,,,,1.8823529411764706,,
2018-01-03 23:00:00,130.0,75.0,,,,,,,,,1.7333333333333334,,
2018-01-03 23:30:00,48.0,66.0,,,,,,,,,0.7272727272727273,,
2018-01-04 00:00:00,81.0,37.0,,,,,,,,,2.189189189189189,,
2018-01-04 00:30:00,32.0,16.0,,,,,,,,,2.0,,
2018-01-04 01:00:00,15.0,25.0,,,,,,,,,0.6,,
2018-01-04 01:30:00,12.0,24.0,,,,,,,,,0.5,,
2018-01-04 02:00:00,8.0,5.0,,,,,,,,,1.6,,
2018-01-04 02:30:00,9.0,4.0,,,,,,,,,2.25,,
2018-01-04 03:00:00,11.0,9.0,,,,,,,,,1.2222222222222223,,
2018-01-04 03:30:00,17.0,11.0,,,,,,,,,1.5454545454545454,,
2018-01-04 04:30:00,46.0,13.0,,,,,-0.1799,,7.0,2.0,3.5384615384615383,,
2018-01-04 05:00:00,59.0,2.0,,,,,0.0,,1.0,2.0,29.5,,
2018-01-04 05:30:00,55.0,8.0,,,,,,,1.0,2.0,6.875,,
2018-01-04 06:00:00,55.0,17.0,,,,,,,,3.0,3.235294117647059,,
2018-01-04 06:30:00,45.0,15.0,,,,,,-0.0307,3.0,6.0,3.0,,
2018-01-04 07:00:00,62.0,15.0,,63.5,,599,,0.0,1.0,4.0,4.133333333333334,,
2018-01-04 07:30:00,66.0,14.0,15.68,,980,,,-0.0238,5.0,6.0,4.714285714285714,,
2018-01-04 08:00:00,75.0,54.0,15.68,,3817,,,0.0,3.0,3.0,1.3888888888888888,,
2018-01-04 08:30:00,55.0,80.0,,63.49,,300,-0.0661,,10.0,2.0,0.6875,,
2018-01-04 09:00:00,122.0,82.0,15.65,63.37,500,10143,0.0,,4.0,4.0,1.4878048780487805,0.24696228499289885,
2018-01-04 09:30:00,145.0,86.0,15.7093,62.965,589607.0,713606.0,-0.0147,,10.0,3.0,1.686046511627907,0.24949257524021282,
2018-01-04 10:00:00,153.0,204.0,15.59,62.97,391553.0,423836.0,-0.0508,,15.0,6.0,0.75,0.24757821184691123,
2018-01-04 10:30:00,131.0,236.0,15.615,62.92,347765.0,272455.0,0.0125,,8.0,5.0,0.5550847457627118,0.24817228226319135,
2018-01-04 11:00:00,184.0,228.0,15.62,63.0044,184245.0,290477.0,0.0,-0.047,3.0,4.0,0.8070175438596491,0.2479191929452546,0.047
2018-01-04 11:30:00,596.0,148.0,15.5644,63.04,247953.0,357880.0,,0.0,3.0,8.0,4.027027027027027,0.2468972081218274,
2018-01-04 12:00:00,372.0,260.0,15.61,63.1,293621.0,722258.0,,-0.2441,5.0,7.0,1.4307692307692308,0.24738510301109348,
2018-01-04 12:30:00,423.0,293.0,15.74,63.2715,157844.0,276139.0,,0.0,5.0,2.0,1.4436860068259385,0.2487691930806129,
2018-01-04 13:00:00,510.0,283.0,15.81,63.23,131006.0,228489.0,0.0343,,4.0,8.0,1.802120141342756,0.25003953819389535,
2018-01-04 13:30:00,619.0,317.0,15.79,63.37,208284.0,212145.0,0.1133,,3.0,6.0,1.9526813880126184,0.24917153227079059,
2018-01-04 14:00:00,461.0,321.0,15.805,63.33,167815.0,147012.0,0.0,,9.0,5.0,1.4361370716510904,0.24956576661929575,
2018-01-04 14:30:00,439.0,469.0,15.98,63.44,474898.0,244566.0,-0.6976,0.0641,22.0,9.0,0.9360341151385928,0.25189155107187894,-0.7617
2018-01-04 15:00:00,701.0,506.0,15.96,63.5,321672.0,308755.0,-0.0937,0.0,9.0,7.0,1.3853754940711462,0.25133858267716536,-0.0937
2018-01-04 15:30:00,815.0,444.0,15.93,63.44,681588.0,600365.0,-0.0527,-0.0143,4.0,9.0,1.8355855855855856,0.2511034047919294,-0.0384
2018-01-04 16:00:00,801.0,404.0,15.92,63.44,241749.0,527581.0,0.0,0.0,7.0,9.0,1.9826732673267327,0.2509457755359395,0.0
2018-01-04 16:30:00,663.0,494.0,15.92,63.44,14727,10038,,-0.027000000000000003,4.0,6.0,1.3421052631578947,0.2509457755359395,
2018-01-04 17:00:00,741.0,381.0,15.92,63.44,0,0,,0.0,4.0,2.0,1.9448818897637796,0.2509457755359395,
2018-01-04 17:30:00,700.0,373.0,,63.3,,300,,,7.0,4.0,1.876675603217158,,
2018-01-04 18:00:00,451.0,321.0,,63.24,,106,,-0.0514,13.0,4.0,1.4049844236760125,,
2018-01-04 18:30:00,453.0,498.0,15.92,63.44,0,0,,0.0,15.0,1.0,0.9096385542168675,0.2509457755359395,
2018-01-04 19:00:00,562.0,408.0,15.96,63.4,1601,300,-0.0307,0.0096,4.0,9.0,1.3774509803921569,0.25173501577287066,-0.0403
2018-01-04 19:30:00,448.0,443.0,,63.25,,500,0.0289,0.0,5.0,7.0,1.0112866817155757,,0.0289
2018-01-04 20:00:00,382.0,350.0,,,,,,,,,1.0914285714285714,,
2018-01-04 20:30:00,208.0,219.0,,,,,,,,,0.9497716894977168,,
2018-01-04 21:00:00,234.0,241.0,,,,,,,,,0.970954356846473,,
2018-01-04 21:30:00,215.0,274.0,,,,,,,,,0.7846715328467153,,
2018-01-04 22:00:00,141.0,160.0,,,,,,,,,0.88125,,
2018-01-04 22:30:00,85.0,178.0,,,,,,,,,0.47752808988764045,,
2018-01-04 23:00:00,93.0,187.0,,,,,,,,,0.49732620320855614,,
2018-01-04 23:30:00,69.0,45.0,,,,,,,,,1.5333333333333334,,
2018-01-05 00:00:00,65.0,29.0,,,,,,,,,2.2413793103448274,,
2018-01-05 00:30:00,32.0,6.0,,,,,,,,,5.333333333333333,,
2018-01-05 01:00:00,17.0,12.0,,,,,,,,,1.4166666666666667,,
2018-01-05 01:30:00,4.0,11.0,,,,,,,,,0.36363636363636365,,
2018-01-05 02:00:00,4.0,16.0,,,,,,,,,0.25,,
2018-01-05 02:30:00,3.0,21.0,,,,,,,,,0.14285714285714285,,
2018-01-05 03:00:00,2.0,4.0,,,,,,,,,0.5,,
2018-01-05 03:30:00,3.0,5.0,,,,,,,,,0.6,,
2018-01-05 04:00:00,2.0,7.0,,,,,-0.4027,,10.0,,0.2857142857142857,,
2018-01-05 04:30:00,8.0,17.0,,,,,0.0,,2.0,2.0,0.47058823529411764,,
2018-01-05 05:00:00,6.0,23.0,,,,,,0.2072,,4.0,0.2608695652173913,,
2018-01-05 05:30:00,16.0,8.0,,,,,,0.0,2.0,2.0,2.0,,
2018-01-05 06:00:00,14.0,58.0,,,,,0.0874,,3.0,2.0,0.2413793103448276,,
2018-01-05 06:30:00,20.0,50.0,,,,,0.0,,1.0,5.0,0.4,,
2018-01-05 07:00:00,74.0,49.0,,63.46,,200,-0.0251,,4.0,1.0,1.510204081632653,,
2018-01-05 07:30:00,36.0,20.0,,,,,0.0,,3.0,4.0,1.8,,
2018-01-05 08:00:00,73.0,52.0,,,,,,,1.0,3.0,1.4038461538461537,,
2018-01-05 08:30:00,58.0,77.0,16.01,63.55,2604,100,-0.0205,,6.0,,0.7532467532467533,0.2519276160503541,
2018-01-05 09:00:00,108.0,99.0,16.16,63.49,8894,3036,0.0,,6.0,3.0,1.0909090909090908,0.2545282721688455,
2018-01-05 09:30:00,79.0,63.0,16.685,63.84,2254000.0,975770.0,-0.0246,0.1991,15.0,5.0,1.253968253968254,0.26135651629072676,-0.2237
2018-01-05 10:00:00,185.0,124.0,16.65,63.905,1327000.0,416925.0,0.0877,0.0157,21.0,8.0,1.4919354838709677,0.2605429935059854,0.07200000000000001
2018-01-05 10:30:00,188.0,140.0,16.4,63.905,952253.0,333651.0,-0.0892,0.08900000000000001,24.0,15.0,1.3428571428571427,0.2566309365464361,-0.17820000000000003
2018-01-05 11:00:00,306.0,214.0,16.21,63.99,488777.0,348423.0,-0.1363,0.0,16.0,4.0,1.4299065420560748,0.25332083137990313,-0.1363
2018-01-05 11:30:00,515.0,200.0,16.2299,64.0,304998.0,209490.0,0.0,0.021,5.0,6.0,2.575,0.2535921875,-0.021
2018-01-05 12:00:00,699.0,323.0,16.18,64.035,400359.0,308546.0,-0.0081,0.0,12.0,1.0,2.1640866873065017,0.25267431873194346,-0.0081
2018-01-05 12:30:00,596.0,406.0,16.17,64.0556,201062.0,270432.0,0.0,-0.0183,7.0,8.0,1.4679802955665024,0.2524369454036806,0.0183
2018-01-05 13:00:00,717.0,391.0,16.08,64.045,261022.0,153537.0,-0.0062,0.2228,15.0,9.0,1.8337595907928388,0.2510734639706456,-0.229
2018-01-05 13:30:00,624.0,400.0,16.0443,64.0752,273656.0,240475.0,-0.2126,0.2633,16.0,12.0,1.56,0.2503979698853847,-0.4759
2018-01-05 14:00:00,598.0,396.0,16.07,64.19,285074.0,274214.0,-0.0336,0.1823,6.0,5.0,1.5101010101010102,0.2503505218881446,-0.21589999999999998
2018-01-05 14:30:00,579.0,445.0,16.11,64.194,204607.0,265055.0,-0.2677,0.0235,6.0,6.0,1.301123595505618,0.2509580334610711,-0.2912
2018-01-05 15:00:00,838.0,595.0,16.055,64.16,271025.0,910894.0,-0.0169,-0.0179,8.0,8.0,1.408403361344538,0.25023379052369077,0.0010000000000000009
2018-01-05 15:30:00,661.0,578.0,15.86,63.97,1363000.0,1954000.0,-0.027999999999999997,0.069,14.0,4.0,1.143598615916955,0.24792871658589963,-0.097
2018-01-05 16:00:00,572.0,654.0,16.3158,63.98,246048.0,4618000.0,0.0,0.0,6.0,8.0,0.8746177370030581,0.255014066895905,0.0
2018-01-05 16:30:00,864.0,535.0,16.0,63.98,55928,4980,0.1711,-0.0813,5.0,9.0,1.6149532710280374,0.2500781494216943,0.2524
2018-01-05 17:00:00,859.0,448.0,16.0,63.98,372,0,-0.0364,0.0,5.0,4.0,1.9174107142857142,0.2500781494216943,-0.0364
2018-01-05 17:30:00,844.0,532.0,,63.98,,72768,-0.1068,-0.0373,2.0,6.0,1.586466165413534,,-0.0695
2018-01-05 18:00:00,680.0,434.0,15.95,,100,,0.0,0.0,6.0,4.0,1.566820276497696,,0.0
2018-01-05 18:30:00,704.0,364.0,15.87,63.98,350,0,-0.1067,,3.0,4.0,1.934065934065934,0.24804626445764302,
2018-01-05 19:00:00,635.0,369.0,,,,,0.0,0.1234,1.0,8.0,1.7208672086720866,,-0.1234
2018-01-05 19:30:00,551.0,367.0,15.87,,100,,-0.2126,0.0,6.0,4.0,1.5013623978201636,,-0.2126
2018-01-05 20:00:00,466.0,337.0,,,,,,,,,1.3827893175074184,,
2018-01-05 20:30:00,442.0,366.0,,,,,,,,,1.2076502732240437,,
2018-01-05 21:00:00,501.0,308.0,,,,,,,,,1.6266233766233766,,
2018-01-05 21:30:00,277.0,350.0,,,,,,,,,0.7914285714285715,,
2018-01-05 22:00:00,211.0,198.0,,,,,,,,,1.0656565656565657,,
2018-01-05 22:30:00,155.0,118.0,,,,,,,,,1.3135593220338984,,
2018-01-05 23:00:00,117.0,116.0,,,,,,,,,1.0086206896551724,,
2018-01-05 23:30:00,91.0,74.0,,,,,,,,,1.2297297297297298,,
2018-01-06 00:00:00,61.0,46.0,,,,,,,,,1.326086956521739,,
2018-01-06 00:30:00,51.0,39.0,,,,,,,,,1.3076923076923077,,
2018-01-06 01:00:00,46.0,19.0,,,,,,,,,2.4210526315789473,,
2018-01-06 01:30:00,56.0,12.0,,,,,,,,,4.666666666666667,,
2018-01-06 02:00:00,23.0,23.0,,,,,,,,,1.0,,
2018-01-06 02:30:00,10.0,7.0,,,,,,,,,1.4285714285714286,,
2018-01-06 03:00:00,12.0,5.0,,,,,,,,,2.4,,
2018-01-06 03:30:00,10.0,4.0,,,,,,,,,2.5,,
2018-01-06 04:00:00,8.0,8.0,,,,,,,,,1.0,,
2018-01-06 05:00:00,15.0,3.0,,,,,,,,,5.0,,
2018-01-06 05:30:00,6.0,2.0,,,,,,,,,3.0,,
2018-01-06 06:00:00,11.0,3.0,,,,,,,,,3.6666666666666665,,
2018-01-06 06:30:00,8.0,13.0,,,,,,,,,0.6153846153846154,,
2018-01-06 07:00:00,10.0,4.0,,,,,,,,,2.5,,
2018-01-06 07:30:00,32.0,13.0,,,,,,,,,2.4615384615384617,,
2018-01-06 08:00:00,36.0,40.0,,,,,,,,,0.9,,
2018-01-06 08:30:00,52.0,96.0,,,,,,,,,0.5416666666666666,,
2018-01-06 09:00:00,36.0,108.0,,,,,,,,,0.3333333333333333,,
2018-01-06 09:30:00,109.0,103.0,,,,,,,,,1.058252427184466,,
2018-01-06 10:00:00,172.0,173.0,,,,,,,,,0.9942196531791907,,
2018-01-06 10:30:00,476.0,275.0,,,,,,,,,1.730909090909091,,
2018-01-06 11:00:00,609.0,370.0,,,,,,,,,1.645945945945946,,
2018-01-06 11:30:00,866.0,492.0,,,,,,,,,1.7601626016260163,,
2018-01-06 12:00:00,545.0,535.0,,,,,,,,,1.0186915887850467,,
2018-01-06 12:30:00,1011.0,575.0,,,,,,,,,1.7582608695652173,,
2018-01-06 13:00:00,991.0,573.0,,,,,,,,,1.7294938917975566,,
2018-01-06 13:30:00,1293.0,731.0,,,,,,,,,1.768809849521204,,
2018-01-06 14:00:00,1308.0,1068.0,,,,,,,,,1.2247191011235956,,
2018-01-06 14:30:00,1644.0,1011.0,,,,,,,,,1.6261127596439169,,
2018-01-06 15:00:00,1506.0,1092.0,,,,,,,,,1.379120879120879,,
2018-01-06 15:30:00,1087.0,1073.0,,,,,,,,,1.0130475302889097,,
2018-01-06 16:00:00,1367.0,897.0,,,,,,,,,1.52396878483835,,
2018-01-06 16:30:00,1433.0,769.0,,,,,,,,,1.8634590377113134,,
2018-01-06 17:00:00,1424.0,849.0,,,,,,,,,1.6772673733804475,,
2018-01-06 17:30:00,1584.0,958.0,,,,,,,,,1.653444676409186,,
2018-01-06 18:00:00,1608.0,614.0,,,,,,,,,2.6188925081433223,,
2018-01-06 18:30:00,1412.0,714.0,,,,,,,,,1.977591036414566,,
2018-01-06 19:00:00,1060.0,915.0,,,,,,,,,1.1584699453551912,,
2018-01-06 19:30:00,975.0,756.0,,,,,,,,,1.2896825396825398,,
2018-01-06 20:00:00,610.0,439.0,,,,,,,,,1.3895216400911161,,
2018-01-06 20:30:00,733.0,618.0,,,,,,,,,1.186084142394822,,
2018-01-06 21:00:00,552.0,422.0,,,,,,,,,1.3080568720379147,,
2018-01-06 21:30:00,400.0,356.0,,,,,,,,,1.1235955056179776,,
2018-01-06 22:00:00,132.0,272.0,,,,,,,,,0.4852941176470588,,
2018-01-06 22:30:00,144.0,195.0,,,,,,,,,0.7384615384615385,,
2018-01-06 23:00:00,150.0,165.0,,,,,,,,,0.9090909090909091,,
2018-01-06 23:30:00,89.0,208.0,,,,,,,,,0.42788461538461536,,
2018-01-07 00:00:00,85.0,63.0,,,,,,,,,1.3492063492063493,,
2018-01-07 00:30:00,44.0,52.0,,,,,,,,,0.8461538461538461,,
2018-01-07 01:00:00,41.0,49.0,,,,,,,,,0.8367346938775511,,
2018-01-07 01:30:00,47.0,40.0,,,,,,,,,1.175,,
2018-01-07 02:00:00,22.0,25.0,,,,,,,,,0.88,,
2018-01-07 02:30:00,14.0,20.0,,,,,,,,,0.7,,
2018-01-07 03:00:00,17.0,16.0,,,,,,,,,1.0625,,
2018-01-07 03:30:00,13.0,7.0,,,,,,,,,1.8571428571428572,,
2018-01-07 04:00:00,66.0,12.0,,,,,,,,,5.5,,
2018-01-07 04:30:00,20.0,8.0,,,,,,,,,2.5,,
2018-01-07 05:00:00,4.0,3.0,,,,,,,,,1.3333333333333333,,
2018-01-07 05:30:00,8.0,6.0,,,,,,,,,1.3333333333333333,,
2018-01-07 06:00:00,11.0,11.0,,,,,,,,,1.0,,
2018-01-07 06:30:00,3.0,4.0,,,,,,,,,0.75,,
2018-01-07 07:00:00,10.0,20.0,,,,,,,,,0.5,,
2018-01-07 07:30:00,18.0,14.0,,,,,,,,,1.2857142857142858,,
2018-01-07 08:00:00,11.0,12.0,,,,,,,,,0.9166666666666666,,
2018-01-07 08:30:00,42.0,33.0,,,,,,,,,1.2727272727272727,,
2018-01-07 09:00:00,36.0,40.0,,,,,,,,,0.9,,
2018-01-07 09:30:00,54.0,73.0,,,,,,,,,0.7397260273972602,,
2018-01-07 10:00:00,130.0,102.0,,,,,,,,,1.2745098039215685,,
2018-01-07 10:30:00,253.0,232.0,,,,,,,,,1.0905172413793103,,
2018-01-07 11:00:00,594.0,305.0,,,,,,,,,1.9475409836065574,,
2018-01-07 11:30:00,599.0,386.0,,,,,,,,,1.5518134715025906,,
2018-01-07 12:00:00,519.0,480.0,,,,,,,,,1.08125,,
2018-01-07 12:30:00,833.0,417.0,,,,,,,,,1.9976019184652278,,
2018-01-07 13:00:00,916.0,729.0,,,,,,,,,1.2565157750342935,,
2018-01-07 13:30:00,1093.0,663.0,,,,,,,,,1.6485671191553544,,
2018-01-07 14:00:00,1520.0,933.0,,,,,,,,,1.6291532690246517,,
2018-01-07 14:30:00,1389.0,992.0,,,,,,,,,1.4002016129032258,,
2018-01-07 15:00:00,1157.0,969.0,,,,,,,,,1.194014447884417,,
2018-01-07 15:30:00,1329.0,868.0,,,,,,,,,1.5311059907834101,,
2018-01-07 16:00:00,1554.0,698.0,,,,,,,,,2.226361031518625,,
2018-01-07 16:30:00,1457.0,674.0,,,,,,,,,2.1617210682492582,,
2018-01-07 17:00:00,1302.0,634.0,,,,,,,,,2.053627760252366,,
2018-01-07 17:30:00,897.0,590.0,,,,,,,,,1.5203389830508474,,
2018-01-07 18:00:00,1028.0,561.0,,,,,,,,,1.8324420677361855,,
2018-01-07 18:30:00,962.0,481.0,,,,,,,,,2.0,,
2018-01-07 19:00:00,863.0,437.0,,,,,,,,,1.9748283752860412,,
2018-01-07 19:30:00,336.0,232.0,,,,,,,,,1.4482758620689655,,
2018-01-07 20:00:00,375.0,158.0,,,,,,,,,2.3734177215189876,,
2018-01-07 20:30:00,259.0,154.0,,,,,,,,,1.6818181818181819,,
2018-01-07 21:00:00,134.0,123.0,,,,,,,,,1.089430894308943,,
2018-01-07 21:30:00,117.0,73.0,,,,,,,,,1.6027397260273972,,
2018-01-07 22:00:00,104.0,80.0,,,,,,,,,1.3,,
2018-01-07 22:30:00,90.0,73.0,,,,,,,,,1.2328767123287672,,
2018-01-07 23:00:00,39.0,45.0,,,,,,,,,0.8666666666666667,,
2018-01-07 23:30:00,32.0,31.0,,,,,,,,,1.032258064516129,,
2018-01-08 00:00:00,20.0,20.0,,,,,,,,,1.0,,
2018-01-08 00:30:00,17.0,10.0,,,,,,,,,1.7,,
2018-01-08 01:00:00,28.0,23.0,,,,,,,,,1.2173913043478262,,
2018-01-08 01:30:00,16.0,8.0,,,,,,,,,2.0,,
